,id,permalink,username,to,retweets,favorites,mentions,hashtags,geo,date,text
102,1245408013608988672,https://twitter.com/iDeepSpace1/status/1245408013608988672,iDeepSpace1,3Groter,0,0,,#5G #5GRollout #5GDangers #5gtechnology,,2020-04-01 17:49:43+00:00,"Als erkende wetenschappers alarm slaan en waarschuwen voor de gevolgen voor de gezondheid van #5G , kwalificeert dit dan als een complottheorie? Of zou het wellicht toch nader onderzocht moeten worden, vóórdat het wordt ingevoerd? #5GRollout #5GDangers #5gtechnology"
103,1245400947477688325,https://twitter.com/Levanja/status/1245400947477688325,Levanja,Lady44Sassy,2,3,,#5GCoronavirus #5gconspiracy #5ghealth #5GDangers,,2020-04-01 17:21:38+00:00,Streetlamp with a 5G Transmitter!! 👀👀 #5GCoronavirus #5gconspiracy #5ghealth #5GDangers 
104,1245400866129092609,https://twitter.com/CAMILA_PERSON/status/1245400866129092609,CAMILA_PERSON,,0,0,,#5GMindControl #5G #5GDangers,,2020-04-01 17:21:19+00:00,#5GMindControl #5G NO BRASIL NÃOOOO #5GDangers NÃO ACEITEM 5G no BRASIL
105,1245391112585371648,https://twitter.com/peaceturtle06/status/1245391112585371648,peaceturtle06,,9,6,,#birds #dying #suddenly #5G #5GTOWERS #5GDangers #5gtechnology #londonbirds #London #UKlockdown #UnitedKingdom,,2020-04-01 16:42:34+00:00,What is this happening ... #birds are #dying #suddenly. Something is not right. #5G #5GTOWERS #5GDangers #5gtechnology #londonbirds #London #UKlockdown #UnitedKingdom
106,1245388722519961601,https://twitter.com/AngelenaB/status/1245388722519961601,AngelenaB,,0,1,@TheView,#5GDangers #SayNoto5G #Stop5G,,2020-04-01 16:33:04+00:00,"Ladies of @TheView Please check into the bill that is going through under the radar on 5G There are SOmany, studies on the severe dangers to humans of the 5G network. Please make this known to your viewers &amp; see if this can be stopped. Thank you! #5GDangers #SayNoto5G #Stop5G"
107,1245386323101396997,https://twitter.com/crixiglesias/status/1245386323101396997,crixiglesias,,0,0,,#5g #5GDangers,,2020-04-01 16:23:32+00:00,Pues eso. Primer veto. #5g #5GDangers 
108,1245383792963059712,https://twitter.com/nomadicgour/status/1245383792963059712,nomadicgour,,0,1,,#stop5g #5GCoronavirus #5guysaweek #5GTOWERS #5GMindControl #5gtechnology #5GDangers #5GRollout #5G #stop5g #IndiaFightsCorona #5Gyeevet #5G,,2020-04-01 16:13:29+00:00,"5G is serious. If you think Radiation is a JOKE,ask the Dentist or Doctor why they hide when they X-RAY YOU. #stop5g #5GCoronavirus #5guysaweek #5GTOWERS #5GMindControl #5gtechnology #5GDangers #5GRollout #5G反対 #stop5g #IndiaFightsCorona #5Gyeevet #5G – at Baroda"
109,1245331323264339969,https://twitter.com/melodylover99/status/1245331323264339969,melodylover99,,0,0,@kmitsotakis @AdonisGeorgiadi @YpYgGR @MinDigitalGr @NChatzinikolaou @enikos_gr @tovimagr @GSCP_GR @gsconsumer @ConsumerGovCY @synigkatanaloti,#5G #5GTOWERS #5GDangers #Vodafonegr #Greek_telecommunications #WIND,,2020-04-01 12:44:59+00:00,@kmitsotakis @AdonisGeorgiadi @YpYgGR @MinDigitalGr @NChatzinikolaou @enikos_gr @tovimagr @GSCP_GR @gsconsumer @ConsumerGovCY @synigkatanaloti τι ζούμε?? https://youtu.be/CWFAu5IdvmU 😲 https://www.google.com/amp/s/www.tovima.gr/2019/10/23/media/oi-pithanoi-kindynoi-tis-ygeias-apo-tin-texnologia-5g/amp/ #5G #5GTOWERS #5GDangers #Vodafonegr #Greek_telecommunications #ΟΤΕ #WIND
110,1245329039474274304,https://twitter.com/WiCheesehead1/status/1245329039474274304,WiCheesehead1,StormIsUponUs,0,0,,#5GDangers,,2020-04-01 12:35:54+00:00,Nothing to do with the flu. He knows its #5GDangers.
111,1245310844197535745,https://twitter.com/jmo911/status/1245310844197535745,jmo911,IPOT1776,4,5,,#5GDangers,,2020-04-01 11:23:36+00:00,So they’re installed first and you can object about it later. Seems backwards to me. #5GDangers
112,1245274816938213376,https://twitter.com/moneill68/status/1245274816938213376,moneill68,Earl_Liverseed,0,0,@fordnation,#Help #5GDangers,,2020-04-01 09:00:27+00:00,Please @fordnation take a look at the safety of this untested technology. 5G is a major health concern and will prove to bring illness and death across the province. Please take down any 5G and disallow this horrid devastating tech. Safe fiber will do just fine. #Help #5GDangers
113,1245236196395057153,https://twitter.com/Blake_Yusaki/status/1245236196395057153,Blake_Yusaki,,0,0,,#ban5G #5GDANGERS,,2020-04-01 06:26:59+00:00,https://sign.moveon.org/petitions/ban-all-5g-technology?bucket&amp;source=facebook-share-button&amp;time=1576065222&amp;utm_campaign&amp;utm_source=facebook&amp;share=872dc17d-93e5-4fb1-9869-fe0f650b13e3 #ban5G #5GDANGERS RT
114,1245162340388974592,https://twitter.com/MyNameIsPetraC/status/1245162340388974592,MyNameIsPetraC,,0,0,,#5G #5GDeathTowers #5GDANGERS,,2020-04-01 01:33:30+00:00,This needs to be trending!!!! #5G #5GDeathTowers #5GDANGERS
